"ref_id","setting_id","string_agg"
13007,5,"for_2# _6 | Buck_2#._1# _6 | He_2# _6 | was_2# _6 | a_4# _6 | wilder_2# _6 | dog_2#._1# _6 | On_2# _6 | the_4# _6 | cold_2# _6 | nights_2#,_1# _6 | Buck_2# _6 | looked_2# _6 | up_2# _6 | and_2# _6 | howled_2# _6 | at_2# _6 | the_4# _6 | dark_2# _6 | sky_2#._1# _6"
13007,6,"his_2# _6 | four_2# _6 | feet_2# _6 | up_2#._1# _6 | Francois_2# _6 | put_2# _6 | Buck's_2# _6 | boots_2# _6 | on_2#._1# _6 | Then_2# _6 | the_4# _6 | dog_2# _6 | happily_2# _6 | got_2# _6 | up_2# _6 | and_2# _6 | walked_2# _6 | to_2# _6 | his_2# _6 | harness_2#._1# _6"
13007,7,"the_4# _6 | dogs_2# _6 | began_2# _6 | to_2# _6 | work_2# _6 | badly_2# _6 | and_2# _6 | they_2# _6 | didn't_2# _6 | pull_2# _6 | the_4# _6 | sledge_2# _6 | well_2#._1# _6 | Francois_2# _6 | got_2# _6 | very_2# _6 | angry_2# _6 | at_2# _6 | his_2# _6 | dogs_2#._1# _6"
13007,8,"and_2# _6 | heavier_2#._1# _6 | It_2# _6 | was_2# _6 | the_4# _6 | dogs'_2# _6 | third_2# _6 | trip_2# _6 | back_2# _6 | to_2# _6 | Skaguay_2#._1# _6 | And_2# _6 | day_2# _6 | after_2# _6 | day_2#,_1# _6 | they_2# _6 | got_2# _6 | weaker_2# _6 | and_2# _6 | weaker_2#._1# _6"
13007,9,"and_2# _6 | dirty_2#._1# _6 | I_2# _6 | put_2# _6 | the_4# _6 | brown_2# _6 | envelope_2# _6 | on_2# _6 | the_4# _6 | seat_2# _6 | beside_2# _6 | me_2#._1# _6 | I_2# _6 | opened_2# _6 | my_2# _6 | newspaper_2# _6 | and_2# _6 | began_2# _6 | to_2# _6 | read_2#._1# _6"
13007,10,"very_2# _6 | badly_2# _6 | and_2# _6 | Barton_2# _6 | shouted_2# _6 | with_2# _6 | pain_2#._1# _6 | Then_2# _6 | some_2# _6 | men_2# _6 | pulled_2# _6 | Buck_2# _6 | off_2# _6 | Barton_2# _6 | and_2# _6 | they_2# _6 | took_2# _6 | the_4# _6 | dog_2# _6 | outside_2#._1# _6"
13007,11,"sad_2# _6 | howl_2# _6 | and_2# _6 | it_2# _6 | didn't_2# _6 | come_2# _6 | from_2# _6 | a_4# _6 | dog_2#._1# _6 | Buck_2# _6 | jumped_2# _6 | up_2# _6 | and_2# _6 | ran_2# _6 | through_2# _6 | the_4# _6 | camp_2# _6 | into_2# _6 | the_4# _6 | woods_2#._1# _6"
13007,12,"next_2# _6 | to_2# _6 | Buck_2#._1# _6 | But_2# _6 | Buck_2# _6 | didn't_2# _6 | stop_2#._1# _6 | The_4# _6 | wolf_2# _6 | sat_2# _6 | down_2# _6 | and_2# _6 | howled_2# _6 | sadly_2#._1# _6 | But_2# _6 | Buck_2# _6 | had_2# _6 | to_2# _6 | leave_2# _6 | him_2#._1# _6"
13007,13,"began_2# _6 | to_2# _6 | sleep_2# _6 | in_2# _6 | the_4# _6 | woods_2# _6 | at_2# _6 | night_2#,_1# _6 | and_2# _6 | he_2# _6 | stayed_2# _6 | away_2# _6 | from_2# _6 | the_4# _6 | camp_2# _6 | for_2# _6 | two_2# _6 | or_2# _6 | three_2# _6 | days_2#._1# _6"
13007,14,"he_2# _6 | wasn't_2# _6 | sad_2#._1# _6 | He_2# _6 | ran_2# _6 | with_2# _6 | his_2# _6 | wild_2# _6 | brothers_2#,_1# _6 | and_2# _6 | he_2# _6 | howled_2# _6 | happily_2#._1# _6 | He_2# _6 | sang_2# _6 | the_4# _6 | song_2# _6 | of_2# _6 | the_4# _6 | wild_2#._1# _6"
13007,15,"a_4# _6 | very_2# _6 | large_2#,_1# _6 | black_2# _6 | dog_2# _6 | and_2# _6 | he_2# _6 | was_2# _6 | also_2# _6 | friendly_2#._1# _6 | They_2# _6 | were_2# _6 | good_2# _6 | friends_2# _6 | and_2# _6 | they_2# _6 | played_2# _6 | games_2# _6 | every_2# _6 | day_2#._1# _6"
13007,16,"Sometimes_2# _6 | they_2# _6 | get_2# _6 | angry_2# _6 | easily_2# _6 | and_2# _6 | some_2# _6 | men_2# _6 | like_2# _6 | to_2# _6 | fight_2#._1# _6 | And_2# _6 | when_2# _6 | somebody_2# _6 | hurts_2# _6 | Thornton_2#,_1# _6 | Buck_2# _6 | will_2# _6 | go_2# _6 | crazy_2#._1# _6"
13007,17,"very_2# _6 | fast_2#,_1# _6 | they_2# _6 | went_2# _6 | under_2# _6 | the_4# _6 | water_2# _6 | many_2# _6 | times_2#._1# _6 | Then_2#,_1# _6 | suddenly_2#,_1# _6 | they_2# _6 | were_2# _6 | on_2# _6 | the_4# _6 | ground_2# _6 | next_2# _6 | to_2# _6 | the_4# _6 | river_2#._1# _6"
13007,18,"caught_2# _6 | fish_2# _6 | or_2# _6 | small_2# _6 | animals_2# _6 | for_2# _6 | food_2#,_1# _6 | and_2# _6 | Buck_2# _6 | loved_2# _6 | this_2#._1# _6 | He_2# _6 | loved_2# _6 | going_2# _6 | to_2# _6 | these_2# _6 | new_2# _6 | and_2# _6 | exciting_2# _6 | places_2#._1# _6"
13007,19,"play_2#._1# _6 | Then_2# _6 | they_2# _6 | ran_2# _6 | for_2# _6 | a_4# _6 | long_2# _6 | time_2#._1# _6 | Buck_2# _6 | followed_2# _6 | the_4# _6 | wolf_2#._1# _6 | He_2# _6 | was_2# _6 | very_2# _6 | happy_2# _6 | with_2# _6 | his_2# _6 | new_2# _6 | wolf-brother_2#._1# _6"
13007,20,"Alaska_2#,_1# _6 | and_2# _6 | Francois_2# _6 | took_2# _6 | the_4# _6 | dogs_2# _6 | off_2# _6 | the_4# _6 | boat_2#._1# _6 | Buck_2# _6 | walked_2# _6 | on_2# _6 | snow_2# _6 | for_2# _6 | the_4# _6 | first_2# _6 | time_2# _6 | in_2# _6 | his_2# _6 | life_2#._1# _6"
13008,1,"to_2# _6 | their_2# _6 | funeral_2#._1# _6 | Later_2#,_1# _6 | the_4# _6 | solicitor_2# _6 | arranges_2# _6 | for_2# _6 | their_2# _6 | money_2# _6 | or_2# _6 | property_2# _6 | to_2# _6 | be_2# _6 | given_2# _6 | to_2# _6 | the_4# _6 | dead_2# _6 | person's_2# _6 | family_2#._1# _6"
13008,2,"as_2# _6 | I_2# _6 | listened_2# _6 | to_4# _6 | the_2# _6 | young_2# _6 | people's_2# _6 | stories_2#._1# _6 | The_2# _6 | stories_2# _6 | were_2# _6 | full_2# _6 | of_2#,_1# _6 | horror_2#,_1# _6 | but_2# _6 | they_2# _6 | did_2# _6 | not_2# _6 | frighten_2# _6 | me_2#._1# _6"
13008,3,"and_2# _6 | dirty_2#._1# _6 | I_2# _6 | put_2# _6 | the_4# _6 | brown_2# _6 | envelope_2# _6 | on_2# _6 | the_4# _6 | seat_2# _6 | beside_2# _6 | me_2#._1# _6 | I_2# _6 | opened_2# _6 | my_2# _6 | newspaper_2# _6 | and_2# _6 | began_2# _6 | to_2# _6 | read_2#._1# _6"
13008,4,"of_2# _6 | a_4# _6 | child_2#._1# _6 | I_2# _6 | stood_2# _6 | once_2# _6 | more_2# _6 | in_2# _6 | the_4# _6 | white_2# _6 | sea-mist_2#._1# _6 | And_2# _6 | always_2#,_1# _6 | near_2# _6 | me_2#,_1# _6 | was_2# _6 | the_4# _6 | woman_2# _6 | in_2# _6 | black_2#._1# _6"
13008,5,"the_4# _6 | lights_2#._1# _6 | But_2# _6 | the_4# _6 | house_2# _6 | stayed_2# _6 | dark_2# _6 | and_2# _6 | shadowy_2#._1# _6 | My_2# _6 | fears_2# _6 | returned_2#._1# _6 | I_2# _6 | decided_2# _6 | to_2# _6 | go_2# _6 | back_2# _6 | to_2# _6 | the_4# _6 | town_2#._1# _6"
13008,6,"house_2# _6 | and_2# _6 | land_2#._1# _6 | Mr_2# _6 | Jerome_2# _6 | was_2# _6 | a_4# _6 | small_2# _6 | man_2# _6 | dressed_2# _6 | in_2# _6 | black_2#._1# _6 | He_2# _6 | smiled_2# _6 | politely_2# _6 | and_2# _6 | we_2# _6 | left_2# _6 | the_4# _6 | inn_2#._1# _6"
13008,7,"her_2# _6 | face_2# _6 | was_2# _6 | whiter_2# _6 | and_2# _6 | thinner_2#._1# _6 | I_2# _6 | closed_2# _6 | my_2# _6 | eyes_2# _6 | to_2# _6 | pray_2#._1# _6 | When_2# _6 | I_2# _6 | opened_2# _6 | them_2#,_1# _6 | the_4# _6 | woman_2# _6 | had_2# _6 | gone_2#._1# _6"
13008,8,"I_2# _6 | went_2# _6 | to_2# _6 | the_4# _6 | nearest_2# _6 | door_2# _6 | and_2# _6 | opened_2# _6 | it_2#._1# _6 | I_2# _6 | then_2# _6 | opened_2# _6 | one_2# _6 | door_2# _6 | after_2# _6 | another_2#._1# _6 | One_2# _6 | door_2# _6 | was_2# _6 | locked_2#._1# _6"
13008,9,"turned_2# _6 | off_2# _6 | all_2# _6 | the_4# _6 | lights_2#._1# _6 | I_2# _6 | locked_2# _6 | the_4# _6 | front_2# _6 | door_2# _6 | behind_2# _6 | me_2#._1# _6 | Then_2# _6 | I_2# _6 | started_2# _6 | to_2# _6 | walk_2# _6 | along_2# _6 | the_4# _6 | causeway_2#._1# _6"
13008,10,"all_2# _6 | his_2# _6 | life_2#._1# _6 | Now_2# _6 | he_2# _6 | owned_2# _6 | land_2# _6 | and_2# _6 | houses_2#._1# _6 | I_2# _6 | told_2# _6 | him_2# _6 | about_2# _6 | Stella_2# _6 | and_2# _6 | our_2# _6 | plans_2# _6 | for_2# _6 | the_4# _6 | future_2#._1# _6"
13008,11,"younger_2# _6 | sister_2#._1# _6 | I_2# _6 | began_2# _6 | to_2# _6 | read_2# _6 | the_4# _6 | letters_2#._1# _6 | They_2# _6 | were_2# _6 | short_2# _6 | and_2# _6 | in_2# _6 | simple_2# _6 | language_2#._1# _6 | They_2# _6 | told_2# _6 | a_4# _6 | sad_2# _6 | story_2#._1# _6"
13008,12,"trees_2#._1# _6 | The_4# _6 | driver_2# _6 | could_2# _6 | not_2# _6 | stop_2# _6 | it_2#._1# _6 | There_2# _6 | was_2# _6 | a_4# _6 | terrible_2# _6 | crash_2#._1# _6 | Then_2# _6 | silence_2#._1# _6 | The_4# _6 | woman_2# _6 | in_2# _6 | black_2# _6 | had_2# _6 | gone_2#._1# _6"
13008,13,"I_2# _6 | began_2# _6 | to_2# _6 | shake_2# _6 | with_2# _6 | fear_2#._1# _6 | I_2# _6 | felt_2# _6 | very_2# _6 | cold_2#._1# _6 | My_2# _6 | heart_2# _6 | beat_2# _6 | faster_2# _6 | and_2# _6 | faster_2#._1# _6 | I_2# _6 | wanted_2# _6 | to_2# _6 | run_2#._1# _6"
13008,14,"the_4# _6 | lights_2#._1# _6 | But_2# _6 | the_4# _6 | house_2# _6 | stayed_2# _6 | dark_2# _6 | and_2# _6 | shadowy_2#._1# _6 | My_2# _6 | fears_2# _6 | returned_2#._1# _6 | I_2# _6 | decided_2# _6 | to_2# _6 | go_2# _6 | back_2# _6 | to_2# _6 | the_4# _6 | town_2#._1# _6"
13009,1,"servant_2# _6 | had_2# _6 | to_2# _6 | go_2#._1# _6 | Phileas_2# _6 | Fogg_2# _6 | sat_2# _6 | at_2# _6 | home_2# _6 | in_2# _6 | his_2# _6 | Savile_2# _6 | Row_2# _6 | house_2#._1# _6 | He_2# _6 | waited_2# _6 | for_2# _6 | his_2# _6 | new_2# _6 | servant_2#._1# _6"
13009,2,"his_2# _6 | shoes_2#,_1# _6 | without_2# _6 | a_4# _6 | hat_2#,_1# _6 | and_2# _6 | without_2# _6 | the_4# _6 | bag_2# _6 | of_2# _6 | new_2# _6 | clothes_2#._1# _6 | He_2# _6 | found_2# _6 | Phileas_2# _6 | Fogg_2# _6 | at_2# _6 | the_4# _6 | dinner_2# _6 | table_2#._1# _6"
13009,3,"elephant_2# _6 | stopped_2#._1# _6 | They_2# _6 | heard_2# _6 | the_4# _6 | sound_2# _6 | of_2# _6 | singing_2# _6 | and_2# _6 | loud_2# _6 | music_2#._1# _6 | The_4# _6 | guide_2# _6 | drove_2# _6 | the_4# _6 | elephant_2# _6 | into_2# _6 | the_4# _6 | thickest_2# _6 | trees_2#._1# _6"
13009,4,"his_2# _6 | bet_2#._1# _6 | It_2# _6 | was_2# _6 | important_2# _6 | to_2# _6 | him_2#._1# _6 | weather_2# _6 | was_2# _6 | bad_2# _6 | and_2# _6 | the_4# _6 | Rangoon_2# _6 | arrived_2# _6 | at_2# _6 | Hong_2# _6 | Kong_2# _6 | twenty_2#-_1# _6 | hours_2# _6 | late_2#._1# _6"
13009,5,"other_2# _6 | ships_2# _6 | in_2# _6 | the_4# _6 | port_2# _6 | of_2# _6 | Hong_2# _6 | Kong_2#._1# _6 | The_4# _6 | Carnatic_2# _6 | is_2# _6 | not_2# _6 | the_4# _6 | only_2# _6 | ship_2#._1# _6 | Let's_2# _6 | go_2# _6 | and_2# _6 | find_2# _6 | one_2#._1# _6"
13009,6,"people_2# _6 | on_2# _6 | it_2#._1# _6 | But_2# _6 | when_2# _6 | the_4# _6 | train_2# _6 | arrived_2# _6 | in_2# _6 | London_2#,_1# _6 | the_4# _6 | clock_2# _6 | showed_2# _6 | 8.50_2#._1# _6 | Phileas_2# _6 | Fogg_2# _6 | was_2# _6 | five_2# _6 | minutes_2# _6 | late_2#._1# _6"
13009,7,"back_2# _6 | to_2# _6 | England_2# _6 | without_2# _6 | a_4# _6 | warrant_2#._1# _6 | But_2# _6 | the_4# _6 | warrant_2# _6 | was_2# _6 | in_2# _6 | the_4# _6 | post_2# _6 | from_2# _6 | England_2#,_1# _6 | so_2# _6 | Fix_2# _6 | could_2# _6 | do_2# _6 | nothing_2#._1# _6"
13009,8,"Fogg_2# _6 | because_2# _6 | of_2# _6 | the_4# _6 | bet_2#._1# _6 | Passepartout_2# _6 | was_2# _6 | angry_2# _6 | with_2# _6 | the_4# _6 | five_2# _6 | men_2#,_1# _6 | but_2# _6 | he_2# _6 | didn't_2# _6 | tell_2# _6 | Phileas_2# _6 | Fogg_2# _6 | about_2# _6 | Fix_2#._1# _6"
13009,9,"waited_2#._1# _6 | In_2# _6 | three_2# _6 | hours_2#,_1# _6 | the_4# _6 | thousands_2# _6 | of_2# _6 | buffaloes_2# _6 | moved_2# _6 | slowly_2# _6 | across_2# _6 | the_4# _6 | railway_2#,_1# _6 | and_2# _6 | then_2# _6 | the_4# _6 | train_2# _6 | could_2# _6 | start_2# _6 | again_2#._1# _6"
13010,1,"But_2# _6 | not_2# _6 | quite_2#._1# _6 | So_2# _6 | Miss_2# _6 | Rumphius_2# _6 | went_2# _6 | to_2# _6 | a_4# _6 | real_2# _6 | tropical_2# _6 | island_2#,_1# _6 | where_2# _6 | people_2# _6 | kept_2# _6 | cockatoos_2# _6 | and_2# _6 | monkeys_2# _6 | as_2# _6 | pets_2#._1# _6"
13010,2,"to_2# _6 | do_2#,_1# _6 | she_2# _6 | said_2#._1# _6 | I_2# _6 | have_2# _6 | to_2# _6 | do_2# _6 | something_2# _6 | to_2# _6 | make_2# _6 | the_4# _6 | world_2# _6 | more_2# _6 | beautiful_2#._1# _6 | Suddenly_2# _6 | she_2# _6 | had_2# _6 | an_4# _6 | idea_2#._1# _6"
13010,3,"legs_2# _6 | and_2# _6 | went_2# _6 | faster_2#,_1# _6 | so_2# _6 | that_2# _6 | he_2# _6 | might_2# _6 | have_2# _6 | got_2# _6 | away_2# _6 | if_2# _6 | he_2# _6 | had_2# _6 | not_2# _6 | run_2# _6 | into_2# _6 | a_4# _6 | gooseberry_2# _6 | net_2#._1# _6"
13010,4,"made_2# _6 | some_2# _6 | camomile_2# _6 | tea;_2# _6 | and_2# _6 | she_2# _6 | gave_2# _6 | a_4# _6 | dose_2# _6 | of_2# _6 | it_2# _6 | to_2# _6 | Peter_2#!_1# _6 | 'One_2# _6 | table_2#-_1# _6 | to_2# _6 | be_2# _6 | taken_2# _6 | at_2# _6 | bed-time_2#._1# _6"
13010,5,"in_2# _6 | water_2#,_1# _6 | in_2# _6 | the_4# _6 | middle_2# _6 | of_2# _6 | which_2# _6 | floated_2# _6 | a_4# _6 | great_2# _6 | tulip_2# _6 | petal_2#._1# _6 | woman_2# _6 | loved_2# _6 | little_2# _6 | Thumbelina_2# _6 | and_2# _6 | they_2# _6 | lived_2# _6 | happily_2#._1# _6"
13010,6,"stalk_2#._1# _6 | She_2# _6 | was_2# _6 | terribly_2# _6 | cold_2#,_1# _6 | because_2# _6 | her_2# _6 | clothes_2# _6 | were_2# _6 | ragged_2#,_1# _6 | and_2# _6 | she_2# _6 | was_2# _6 | so_2# _6 | small_2# _6 | and_2# _6 | thin_2#._1# _6 | Poor_2# _6 | little_2# _6 | Thumbelina_2#!_1# _6"
13010,7,"would_2# _6 | be_2# _6 | well_2# _6 | provided_2# _6 | for_2#._1# _6 | Then_2# _6 | Thumbelina_2# _6 | cleaned_2# _6 | the_4# _6 | room_2# _6 | and_2# _6 | waited_2# _6 | for_2# _6 | the_4# _6 | visitor_2# _6 | to_2# _6 | come_2# _6 | in_2# _6 | the_4# _6 | evening_2#._1# _6"
13010,8,"into_2# _6 | a_4# _6 | lump_2# _6 | of_2# _6 | ice_2#._1# _6 | It_2# _6 | did_2# _6 | not_2# _6 | hurt_2# _6 | him_2# _6 | at_2# _6 | all_2#,_1# _6 | but_2# _6 | the_4# _6 | splinter_2# _6 | was_2# _6 | there_2# _6 | all_2# _6 | the_4# _6 | same_2#._1# _6"
13010,9,"into_2# _6 | the_4# _6 | points_2# _6 | of_2# _6 | her_2# _6 | shoes_2# _6 | and_2# _6 | out_2# _6 | at_2# _6 | the_4# _6 | heels_2# _6 | again_2#._1# _6 | Yet_2# _6 | she_2# _6 | said_2# _6 | she_2# _6 | was_2# _6 | a_4# _6 | true_2# _6 | princess_2#._1# _6"
13010,10,"their_2# _6 | clothes_2#._1# _6 | These_2# _6 | must_2#,_1# _6 | indeed_2#,_1# _6 | be_2# _6 | splendid_2# _6 | clothes_2#!_1# _6 | thought_2# _6 | the_4# _6 | emperor_2#._1# _6 | So_2# _6 | he_2# _6 | ordered_2# _6 | his_2# _6 | servants_2# _6 | to_2# _6 | call_2# _6 | the_4# _6 | weavers_2#._1# _6"
13010,11,"thing_2# _6 | ft_2# _6 | t_2# _6 | ur_2# _6 | illings_2#,_1# _6 | d_2# _6 | had_2# _6 | d_2# _6 | clothes_2# _6 | othes_2# _6 | cept_2# _6 | pair_2# _6 | ir_2# _6 | slippers_2# _6 | ippers_2# _6 | d_2# _6 | old_2# _6 | d_2# _6 | essing_2# _6 | wn_2#._1# _6"
13010,12,"villagers_2# _6 | heard_2# _6 | his_2# _6 | cries_2# _6 | but_2# _6 | they_2# _6 | laughed_2# _6 | and_2# _6 | did_2# _6 | not_2# _6 | rush_2# _6 | to_2# _6 | help_2# _6 | because_2# _6 | they_2# _6 | thought_2# _6 | it_2# _6 | was_2# _6 | another_2# _6 | trick_2#._1# _6"
13010,13,"said_2#,_1# _6 | 'Dear_2# _6 | children_2#,_1# _6 | I_2# _6 | lost_2# _6 | the_4# _6 | most_2# _6 | precious_2# _6 | watch_2# _6 | I_2# _6 | have_2# _6 | ever_2# _6 | had_2# _6 | and_2# _6 | I_2# _6 | ever_2# _6 | got_2# _6 | in_2# _6 | my_2# _6 | life_2#._1# _6"
13010,14,"stop_2# _6 | it_2#,_1# _6 | you_2# _6 | should_2# _6 | say_2#,_1# _6 | 'Stop_2#,_1# _6 | little_2# _6 | pot_2#._1# _6 | Ria_2# _6 | thanked_2# _6 | the_4# _6 | old_2# _6 | lady_2#,_1# _6 | took_2# _6 | the_4# _6 | pot_2# _6 | and_2# _6 | rushed_2# _6 | back_2# _6 | home_2#._1# _6"
13010,15,"and_2# _6 | went_2# _6 | to_2# _6 | the_4# _6 | town_2#._1# _6 | A_4# _6 | farmer_2# _6 | offered_2# _6 | him_2# _6 | work_2# _6 | in_2# _6 | his_2# _6 | land_2# _6 | and_2# _6 | paid_2# _6 | two_2# _6 | pennies_2# _6 | for_2# _6 | Jack's_2# _6 | work_2#._1# _6"
13010,16,"poor_2# _6 | stork_2# _6 | could_2# _6 | not_2# _6 | have_2# _6 | any_2# _6 | soup_2# _6 | with_2# _6 | its_2# _6 | long_2# _6 | bill_2#,_1# _6 | but_2# _6 | the_4# _6 | fox_2# _6 | easily_2# _6 | licked_2# _6 | it_2# _6 | from_2# _6 | the_4# _6 | plate_2#._1# _6"
13010,17,"him_2# _6 | and_2# _6 | gave_2# _6 | him_2# _6 | more_2# _6 | color_2# _6 | than_2# _6 | the_4# _6 | others_2#._1# _6 | It_2# _6 | doesn't_2# _6 | matter_2# _6 | he's_2# _6 | small_2#,_1# _6 | she_2# _6 | thought_2#,_1# _6 | He'll_2# _6 | still_2# _6 | be_2# _6 | tasty_2#._1# _6"
13010,18,"the_4# _6 | turtle_2# _6 | anywhere_2#!_1# _6 | He_2# _6 | went_2# _6 | at_2# _6 | full_2# _6 | speed_2# _6 | to_2# _6 | the_4# _6 | finish_2# _6 | line_2# _6 | but_2# _6 | found_2# _6 | the_4# _6 | turtle_2# _6 | there_2# _6 | waiting_2# _6 | for_2# _6 | him_2#._1# _6"
13010,19,"the_4# _6 | lettuce_2#._1# _6 | Quick_2# _6 | as_2# _6 | a_4# _6 | flash_2#,_1# _6 | Puss_2# _6 | caught_2# _6 | the_4# _6 | rabbit_2# _6 | in_2# _6 | his_2# _6 | bag_2# _6 | and_2# _6 | carried_2# _6 | it_2# _6 | to_2# _6 | the_4# _6 | King's_2# _6 | palace_2#._1# _6"
13010,20,"kingdom_2#,_1# _6 | but_2#,_1# _6 | as_2# _6 | he_2# _6 | had_2# _6 | only_2# _6 | twelve_2# _6 | golden_2# _6 | plates_2# _6 | for_2# _6 | them_2#,_1# _6 | one_2# _6 | of_2# _6 | them_2# _6 | had_2# _6 | to_2# _6 | be_2# _6 | left_2# _6 | at_2# _6 | home_2#._1# _6"
13011,1,"Somebody_2# _6 | was_2# _6 | calling_2# _6 | my_2# _6 | name_2#._1# _6 | 'Mr_2# _6 | Samuel_2#!_1# _6 | Mr_2# _6 | Samuel_2#,_1# _6 | wake_2# _6 | up_2#!_1# _6 | Please_2#,_1# _6 | wake_2# _6 | up_2#!_1# _6 | I_2# _6 | want_2# _6 | to_2# _6 | talk_2# _6 | to_2# _6 | you_2#._1# _6"
13011,2,"thought_2# _6 | about_2# _6 | the_4# _6 | clean_2# _6 | air_2# _6 | in_2# _6 | Hawaii_2#._1# _6 | Then_2# _6 | I_2# _6 | thought_2# _6 | about_2# _6 | Herman_2# _6 | and_2# _6 | about_2# _6 | the_4# _6 | money_2# _6 | that_2# _6 | I_2# _6 | owed_2# _6 | him_2#._1# _6"
13011,3,"on_2# _6 | racing_2# _6 | days_2#,_1# _6 | the_4# _6 | horses'_2# _6 | IDs_2# _6 | were_2# _6 | checked_2# _6 | carefully_2#._1# _6 | Racetrack_2# _6 | officials_2# _6 | looked_2# _6 | at_2# _6 | the_4# _6 | horses'_2# _6 | passports_2# _6 | and_2# _6 | at_2# _6 | their_2# _6 | tattoos_2#._1# _6"
13011,4,"But_2# _6 | there_2# _6 | was_2# _6 | a_4# _6 | big_2# _6 | cupboard_2# _6 | on_2# _6 | the_4# _6 | wall_2#,_1# _6 | half_2#-_1# _6 | along_2# _6 | it_2#._1# _6 | There_2# _6 | was_2# _6 | nothing_2# _6 | in_2# _6 | it_2# _6 | it_2# _6 | was_2# _6 | empty_2#._1# _6"
13011,5,"If_2# _6 | the_4# _6 | horse_2# _6 | which_2# _6 | they_2# _6 | choose_2# _6 | is_2# _6 | the_4# _6 | winner_2#,_1# _6 | the_4# _6 | betting_2# _6 | office_2# _6 | gives_2# _6 | them_2# _6 | more_2# _6 | money_2# _6 | than_2# _6 | they_2# _6 | have_2# _6 | paid_2#._1# _6"
13011,6,"in_2# _6 | a_4# _6 | pony-tail_2#._1# _6 | He_2# _6 | was_2# _6 | wearing_2# _6 | a_4# _6 | brown_2# _6 | jacket_2#._1# _6 | Sandy_2# _6 | had_2# _6 | told_2# _6 | me_2# _6 | about_2# _6 | this_2# _6 | man_2#._1# _6 | It_2# _6 | was_2# _6 | Dick_2# _6 | Gates_2#!_1# _6"
13011,7,"see_2# _6 | him_2#!_1# _6 | Now_2# _6 | he_2# _6 | was_2# _6 | only_2# _6 | twenty_2# _6 | metres_2# _6 | from_2# _6 | me_2#._1# _6 | I_2# _6 | turned_2# _6 | and_2# _6 | started_2# _6 | to_2# _6 | walk_2# _6 | quickly_2# _6 | away_2# _6 | from_2# _6 | him_2#._1# _6"
13011,8,"14_2# _6 | with_2# _6 | a_4# _6 | big_2# _6 | brown_2# _6 | horse_2#._1# _6 | I_2# _6 | knew_2# _6 | the_4# _6 | horse_2#._1# _6 | It_2# _6 | was_2# _6 | the_4# _6 | winner_2# _6 | of_2# _6 | the_4# _6 | last_2# _6 | race_2# _6 | Golden_2# _6 | Dragon_2#!_1# _6"
13011,9,"electric_2# _6 | motor_2#._1# _6 | And_2# _6 | the_4# _6 | electric_2# _6 | motor_2# _6 | was_2# _6 | opening_2# _6 | this_2# _6 | secret_2# _6 | door_2#._1# _6 | Yes_2#!_1# _6 | The_4# _6 | light_2# _6 | was_2# _6 | coming_2# _6 | from_2# _6 | behind_2# _6 | the_4# _6 | door_2#!_1# _6"
13011,10,"graduated_2# _6 | top_2# _6 | of_2# _6 | his_2# _6 | class_2#._1# _6 | They_2# _6 | could_2# _6 | see_2# _6 | the_4# _6 | poverty_2# _6 | hurt_2#,_1# _6 | and_2# _6 | that_2# _6 | he_2# _6 | wanted_2# _6 | to_2# _6 | climb_2# _6 | away_2# _6 | from_2# _6 | it_2#._1# _6"
13011,11,"not_2# _6 | forbidden_2# _6 | to_2# _6 | work_2#._1# _6 | 'I_2# _6 | hope_2# _6 | not_2#,_1# _6 | said_2# _6 | Mitch_2#,_1# _6 | puzzled_2# _6 | by_2# _6 | the_4# _6 | word_2# _6 | 'forbidden'_2#._1# _6 | He_2# _6 | decided_2# _6 | to_2# _6 | change_2# _6 | the_4# _6 | subject_2#._1# _6"
13011,12,"even_2# _6 | if_2# _6 | he_2# _6 | never_2# _6 | worked_2# _6 | twelve_2# _6 | hours_2# _6 | a_4# _6 | day_2#._1# _6 | Mitch_2# _6 | also_2# _6 | learned_2# _6 | that_2# _6 | Avery_2# _6 | liked_2# _6 | to_2# _6 | bend_2# _6 | the_4# _6 | firm's_2# _6 | rules_2#._1# _6"
13011,13,"he_2# _6 | could_2# _6 | sit_2# _6 | quietly_2# _6 | and_2# _6 | read_2# _6 | legal_2# _6 | documents_2# _6 | while_2# _6 | he_2# _6 | ate_2#._1# _6 | He_2# _6 | could_2# _6 | always_2# _6 | bill_2# _6 | the_4# _6 | client_2# _6 | for_2# _6 | his_2# _6 | time_2#._1# _6"
13011,14,"the_4# _6 | amount_2# _6 | of_2# _6 | money_2# _6 | he_2# _6 | was_2# _6 | earning_2# _6 | the_4# _6 | firm_2#,_1# _6 | and_2# _6 | said_2# _6 | he_2# _6 | deserved_2# _6 | the_4# _6 | holiday_2# _6 | he_2# _6 | was_2# _6 | taking_2# _6 | next_2# _6 | week_2#._1# _6"
13011,15,"The_4# _6 | receiver_2#,_1# _6 | of_2# _6 | course_2#,_1# _6 | would_2# _6 | also_2# _6 | send_2# _6 | signals_2# _6 | from_2# _6 | the_4# _6 | house_2# _6 | back_2# _6 | to_2# _6 | the_4# _6 | fifth_2# _6 | floor_2# _6 | at_2# _6 | Bendini_2#,_1# _6 | Lambert_2# _6 | Locke_2#._1# _6"
